   1.1791720e+00	   1.0000000e+00	   1.0000000e+00	
   9.0267131e-01	   1.0000000e+00	   1.0000000e+00	
   1.9306326e+00	   2.0000000e+00	   1.0000000e+00	
   9.9761171e-01	   1.0000000e+00	   1.0000000e+00	
   1.3884265e+00	   1.0000000e+00	   1.0000000e+00	
   3.8217599e+00	   2.0000000e+00	   2.0000000e+00	
   1.0310075e+00	   1.0000000e+00	   1.0000000e+00	
   9.4499014e-01	   1.0000000e+00	   1.0000000e+00	
   9.7761641e-01	   1.0000000e+00	   1.0000000e+00	
   9.1977396e-01	   1.0000000e+00	   1.0000000e+00	
   1.6178322e+00	   2.0000000e+00	   1.0000000e+00	
   1.1257012e+00	   1.0000000e+00	   1.0000000e+00	
   1.0667418e+00	   1.0000000e+00	   1.0000000e+00	
   1.5317432e+00	   2.0000000e+00	   1.0000000e+00	
   8.8590112e-01	   1.0000000e+00	   1.0000000e+00	
   1.8190867e+00	   2.0000000e+00	   2.0000000e+00	
   1.3406479e+00	   1.0000000e+00	   1.0000000e+00	
   3.2854191e+00	   2.0000000e+00	   2.0000000e+00	
   3.9014504e+00	   2.0000000e+00	   2.0000000e+00	
   5.0283028e+00	   2.0000000e+00	   2.0000000e+00	
   1.0654139e+00	   1.0000000e+00	   2.0000000e+00	
   2.5957716e+00	   2.0000000e+00	   2.0000000e+00	
   1.5772047e+00	   2.0000000e+00	   2.0000000e+00	
   2.0540935e+00	   2.0000000e+00	   2.0000000e+00	
   9.7465434e-01	   1.0000000e+00	   1.0000000e+00	
   3.1172859e+00	   2.0000000e+00	   2.0000000e+00	
   3.5816723e+00	   2.0000000e+00	   2.0000000e+00	
   1.9075924e+00	   2.0000000e+00	   2.0000000e+00	
   2.2818380e+00	   2.0000000e+00	   2.0000000e+00	
   1.3088329e+00	   1.0000000e+00	   1.0000000e+00	
   1.0442113e+00	   1.0000000e+00	   1.0000000e+00	
   9.0556169e-01	   1.0000000e+00	   1.0000000e+00	
   1.0279602e+00	   1.0000000e+00	   1.0000000e+00	
   1.4397602e+00	   1.0000000e+00	   1.0000000e+00	
   1.5825358e+00	   2.0000000e+00	   2.0000000e+00	
   1.2385594e+00	   1.0000000e+00	   1.0000000e+00	
   1.3773983e+00	   1.0000000e+00	   1.0000000e+00	
   2.7981425e+00	   2.0000000e+00	   2.0000000e+00	
   9.1668522e-01	   1.0000000e+00	   1.0000000e+00	
   1.7451797e+00	   2.0000000e+00	   2.0000000e+00	
   4.3826330e+00	   2.0000000e+00	   2.0000000e+00	
   5.0893276e+00	   2.0000000e+00	   2.0000000e+00	
   9.7992597e-01	   1.0000000e+00	   1.0000000e+00	
   2.1133673e+00	   2.0000000e+00	   1.0000000e+00	
   9.3012952e-01	   1.0000000e+00	   1.0000000e+00	
   8.3696376e-01	   1.0000000e+00	   2.0000000e+00	
   8.6681409e-01	   1.0000000e+00	   1.0000000e+00	
   1.0435289e+00	   1.0000000e+00	   1.0000000e+00	
   9.8847201e-01	   1.0000000e+00	   1.0000000e+00	
   1.4243325e+00	   1.0000000e+00	   1.0000000e+00	
   4.9430722e+00	   2.0000000e+00	   2.0000000e+00	
   8.5334829e-01	   1.0000000e+00	   1.0000000e+00	
   7.8018467e-01	   1.0000000e+00	   1.0000000e+00	
   9.1987670e-01	   1.0000000e+00	   1.0000000e+00	
   8.7260611e-01	   1.0000000e+00	   2.0000000e+00	
   9.0648125e-01	   1.0000000e+00	   1.0000000e+00	
   3.6274837e+00	   2.0000000e+00	   2.0000000e+00	
   2.0538337e+00	   2.0000000e+00	   2.0000000e+00	
   2.5501068e+00	   2.0000000e+00	   2.0000000e+00	
   2.2874530e+00	   2.0000000e+00	   2.0000000e+00	
   8.0037799e-01	   1.0000000e+00	   1.0000000e+00	
   1.1168292e+00	   1.0000000e+00	   1.0000000e+00	
   3.6967717e+00	   2.0000000e+00	   2.0000000e+00	
   2.0471756e+00	   2.0000000e+00	   2.0000000e+00	
   4.6098284e+00	   2.0000000e+00	   2.0000000e+00	
   5.2194716e+00	   2.0000000e+00	   2.0000000e+00	
   1.3918179e+00	   1.0000000e+00	   1.0000000e+00	
   1.0991105e+00	   1.0000000e+00	   2.0000000e+00	
   8.9896845e-01	   1.0000000e+00	   1.0000000e+00	
   8.5999296e-01	   1.0000000e+00	   1.0000000e+00	
   1.7998244e+00	   2.0000000e+00	   2.0000000e+00	
   1.0456909e+00	   1.0000000e+00	   1.0000000e+00	
   2.6075656e+00	   2.0000000e+00	   2.0000000e+00	
   4.3527931e+00	   2.0000000e+00	   2.0000000e+00	
   5.2055818e+00	   2.0000000e+00	   2.0000000e+00	
   9.8307865e-01	   1.0000000e+00	   1.0000000e+00	
   4.9267339e+00	   2.0000000e+00	   2.0000000e+00	
   9.0022342e-01	   1.0000000e+00	   1.0000000e+00	
   4.2443963e+00	   2.0000000e+00	   2.0000000e+00	
   3.6051605e+00	   2.0000000e+00	   2.0000000e+00	
   7.5398067e-01	   1.0000000e+00	   1.0000000e+00	
   9.9747405e-01	   1.0000000e+00	   1.0000000e+00	
   1.1304502e+00	   1.0000000e+00	   1.0000000e+00	
   2.6164912e+00	   2.0000000e+00	   1.0000000e+00	
   4.1746338e+00	   2.0000000e+00	   2.0000000e+00	
   1.1313615e+00	   1.0000000e+00	   1.0000000e+00	
   3.9831288e+00	   2.0000000e+00	   2.0000000e+00	
   9.4726091e-01	   1.0000000e+00	   1.0000000e+00	
   1.3689390e+00	   1.0000000e+00	   1.0000000e+00	
   9.1486124e-01	   1.0000000e+00	   1.0000000e+00	
   2.2222531e+00	   2.0000000e+00	   2.0000000e+00	
   1.8950166e+00	   2.0000000e+00	   1.0000000e+00	
   1.1537560e+00	   1.0000000e+00	   1.0000000e+00	
   9.0953766e-01	   1.0000000e+00	   1.0000000e+00	
   2.8248611e+00	   2.0000000e+00	   2.0000000e+00	
   1.4597733e+00	   2.0000000e+00	   2.0000000e+00	
   4.2744380e+00	   2.0000000e+00	   2.0000000e+00	
   5.5461888e+00	   2.0000000e+00	   2.0000000e+00	
   7.2613802e-01	   1.0000000e+00	   1.0000000e+00	
