   9.5049886e-01	   1.0000000e+00	   1.0000000e+00	
   1.8457226e+00	   2.0000000e+00	   2.0000000e+00	
   1.1771148e+00	   1.0000000e+00	   1.0000000e+00	
   1.2829606e+00	   1.0000000e+00	   2.0000000e+00	
   1.1021884e+00	   1.0000000e+00	   1.0000000e+00	
   9.9904988e-01	   1.0000000e+00	   1.0000000e+00	
   1.8783259e+00	   2.0000000e+00	   2.0000000e+00	
   1.1001479e+00	   1.0000000e+00	   1.0000000e+00	
   1.0614861e+00	   1.0000000e+00	   1.0000000e+00	
   1.6144353e+00	   2.0000000e+00	   2.0000000e+00	
   1.0446965e+00	   1.0000000e+00	   1.0000000e+00	
   9.6574067e-01	   1.0000000e+00	   1.0000000e+00	
   1.0098696e+00	   1.0000000e+00	   1.0000000e+00	
   9.6003699e-01	   1.0000000e+00	   1.0000000e+00	
   1.6229497e+00	   2.0000000e+00	   2.0000000e+00	
   1.8540925e+00	   2.0000000e+00	   2.0000000e+00	
   1.0755957e+00	   1.0000000e+00	   1.0000000e+00	
   1.2981168e+00	   1.0000000e+00	   1.0000000e+00	
   1.1394752e+00	   1.0000000e+00	   1.0000000e+00	
   1.0419110e+00	   1.0000000e+00	   1.0000000e+00	
   1.1221238e+00	   1.0000000e+00	   1.0000000e+00	
   9.7224555e-01	   1.0000000e+00	   1.0000000e+00	
   1.0487567e+00	   1.0000000e+00	   1.0000000e+00	
   1.6589497e+00	   2.0000000e+00	   2.0000000e+00	
   9.6084853e-01	   1.0000000e+00	   1.0000000e+00	
   1.0104416e+00	   1.0000000e+00	   2.0000000e+00	
   1.8138002e+00	   2.0000000e+00	   2.0000000e+00	
   1.3442938e+00	   1.0000000e+00	   1.0000000e+00	
   9.7678780e-01	   1.0000000e+00	   1.0000000e+00	
   1.0684133e+00	   1.0000000e+00	   1.0000000e+00	
   1.0912154e+00	   1.0000000e+00	   1.0000000e+00	
   1.3697680e+00	   1.0000000e+00	   1.0000000e+00	
   1.6647586e+00	   2.0000000e+00	   2.0000000e+00	
   1.7825930e+00	   2.0000000e+00	   2.0000000e+00	
   1.1569531e+00	   1.0000000e+00	   1.0000000e+00	
   1.0759617e+00	   1.0000000e+00	   1.0000000e+00	
   8.5408945e-01	   1.0000000e+00	   1.0000000e+00	
   1.0207659e+00	   1.0000000e+00	   1.0000000e+00	
   1.8118483e+00	   2.0000000e+00	   2.0000000e+00	
   1.5707987e+00	   2.0000000e+00	   2.0000000e+00	
   1.1025414e+00	   1.0000000e+00	   1.0000000e+00	
   1.0114053e+00	   1.0000000e+00	   1.0000000e+00	
   1.8763231e+00	   2.0000000e+00	   2.0000000e+00	
   9.4442207e-01	   1.0000000e+00	   1.0000000e+00	
   1.2344631e+00	   1.0000000e+00	   1.0000000e+00	
   1.9521001e+00	   2.0000000e+00	   2.0000000e+00	
   1.0897139e+00	   1.0000000e+00	   1.0000000e+00	
   1.0310457e+00	   1.0000000e+00	   1.0000000e+00	
   1.0135180e+00	   1.0000000e+00	   1.0000000e+00	
   1.4812697e+00	   1.0000000e+00	   1.0000000e+00	
   1.9617419e+00	   2.0000000e+00	   2.0000000e+00	
   1.1332768e+00	   1.0000000e+00	   1.0000000e+00	
   1.0672394e+00	   1.0000000e+00	   1.0000000e+00	
   1.1923191e+00	   1.0000000e+00	   2.0000000e+00	
   1.2584831e+00	   1.0000000e+00	   1.0000000e+00	
   1.0666572e+00	   1.0000000e+00	   1.0000000e+00	
   1.8632574e+00	   2.0000000e+00	   2.0000000e+00	
   1.0216295e+00	   1.0000000e+00	   1.0000000e+00	
   1.0198261e+00	   1.0000000e+00	   1.0000000e+00	
   1.1202896e+00	   1.0000000e+00	   1.0000000e+00	
   1.0960042e+00	   1.0000000e+00	   1.0000000e+00	
   1.2397898e+00	   1.0000000e+00	   2.0000000e+00	
   1.7150039e+00	   2.0000000e+00	   1.0000000e+00	
   9.8634775e-01	   1.0000000e+00	   1.0000000e+00	
   1.7745868e+00	   2.0000000e+00	   2.0000000e+00	
   1.0390573e+00	   1.0000000e+00	   1.0000000e+00	
   1.0666887e+00	   1.0000000e+00	   1.0000000e+00	
   1.3876578e+00	   1.0000000e+00	   2.0000000e+00	
   1.0854025e+00	   1.0000000e+00	   1.0000000e+00	
   9.2814045e-01	   1.0000000e+00	   1.0000000e+00	
   1.3763906e+00	   1.0000000e+00	   1.0000000e+00	
   9.7273271e-01	   1.0000000e+00	   1.0000000e+00	
   1.0449327e+00	   1.0000000e+00	   1.0000000e+00	
   1.0528809e+00	   1.0000000e+00	   1.0000000e+00	
   1.2775059e+00	   1.0000000e+00	   1.0000000e+00	
   1.1618570e+00	   1.0000000e+00	   1.0000000e+00	
   9.8162017e-01	   1.0000000e+00	   1.0000000e+00	
   1.7847312e+00	   2.0000000e+00	   2.0000000e+00	
   1.8418973e+00	   2.0000000e+00	   2.0000000e+00	
   2.0225719e+00	   2.0000000e+00	   2.0000000e+00	
   1.2138812e+00	   1.0000000e+00	   1.0000000e+00	
   1.0227768e+00	   1.0000000e+00	   1.0000000e+00	
   9.5437830e-01	   1.0000000e+00	   1.0000000e+00	
   2.0567746e+00	   2.0000000e+00	   2.0000000e+00	
   1.9872258e+00	   2.0000000e+00	   1.0000000e+00	
   1.3224059e+00	   1.0000000e+00	   1.0000000e+00	
   1.5197258e+00	   2.0000000e+00	   2.0000000e+00	
   9.9595012e-01	   1.0000000e+00	   1.0000000e+00	
   1.0122543e+00	   1.0000000e+00	   1.0000000e+00	
   1.0347626e+00	   1.0000000e+00	   1.0000000e+00	
   1.1679451e+00	   1.0000000e+00	   1.0000000e+00	
   1.2413701e+00	   1.0000000e+00	   2.0000000e+00	
   1.6570632e+00	   2.0000000e+00	   1.0000000e+00	
   1.0184424e+00	   1.0000000e+00	   1.0000000e+00	
   1.0651758e+00	   1.0000000e+00	   1.0000000e+00	
   1.9746086e+00	   2.0000000e+00	   2.0000000e+00	
   1.2438016e+00	   1.0000000e+00	   2.0000000e+00	
   1.1481701e+00	   1.0000000e+00	   1.0000000e+00	
   1.0511822e+00	   1.0000000e+00	   1.0000000e+00	
   9.5926253e-01	   1.0000000e+00	   1.0000000e+00	
   1.8730433e+00	   2.0000000e+00	   2.0000000e+00	
   9.4104830e-01	   1.0000000e+00	   1.0000000e+00	
   9.4104830e-01	   1.0000000e+00	   1.0000000e+00	
   1.1270898e+00	   1.0000000e+00	   1.0000000e+00	
   1.0142154e+00	   1.0000000e+00	   1.0000000e+00	
   9.9936749e-01	   1.0000000e+00	   1.0000000e+00	
   1.0520668e+00	   1.0000000e+00	   1.0000000e+00	
   1.2416127e+00	   1.0000000e+00	   1.0000000e+00	
   1.6589180e+00	   2.0000000e+00	   1.0000000e+00	
   1.4490980e+00	   1.0000000e+00	   2.0000000e+00	
